Title,Name [personal] (Creator),Name [personal] (Addressee),Name [corporate] (Creator),Place of Origin,Publisher,Date Created,Subject - Topic,Subject - Geographic,Subject - Name [personal],Subject - Name [corporate],Abstract (Description),Biographical Information,Note [content] (Note),Contributing Repository
"Letter from Adeline Sugar Factory to Reginald Dykers, 1906 December 6",,"Dykers, Reginald.",Adeline Sugar Factory Company.,Adeline (La.),,1906-12-06,,,,Louisiana Sugar Planters' Association--Membership.,Adeline Sugar Factory remits Association dues for R. H. Sprague.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from J M E Stow to Reginald Dykers, 1906 November 24","Stow, J. M. E.","Dykers, Reginald.",,Napoleonville (La.),,1906-11-24,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar--Manufacturing and refining--Louisiana.",,,Louisiana Sugar Planters' Association.,"Stow receives an initiation to write a paper on ""The clarification of our cane juices"" but declines to do so.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1906 December 12","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1906-12-12,,,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, informs Dykers he will miss that evening's Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Leonce M Soniat to Reginald Dykers, 1906 December 10","Soniat, Leonce M.","Dykers, Reginald.",,Dorcyville (La.),,1906-12-10,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Distillation.; Alcohol, Denatured.",,,Louisiana Sugar Planters' Association.,"Soniat suggests ""The benefit that the sugar industry will derive from free methylated alcohol"" as a topic for an Association paper.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1906 December","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1906-12,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, suggests to Dykers ""The preparation of our lands for cane planting"" as the topic for the January 1907 meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Charles V. Moore to Reginald Dykers, 1906 December 23","Moore, Charles V.","Dykers, Reginald.",,Schriever (La.),,1906-12-23,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,Moore accepts an invitation to prepare a paper for the Association's January meeting.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. McCall to Reginald Dykers, 1906 December 24","McCall, R.","Dykers, Reginald.",,McCall (La.),,1906-12-24,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,McCall declines the offer to write a paper for an Association meeting.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"American Protective Tariff League annual meeting notice, 1906 December 22",,"Dykers, Reginald.",American Protective Tariff League.,New York (N.Y.),,1906-12-22,,,,Louisiana Sugar Planters' Association.,The American Protective Tariff League sends notice of the January 1907 meeting in New York (N.Y.),"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from B. C. LeBlanc to Reginald Dykers, 1906 December 29","LeBlanc, B. C.","Dykers, Reginald.",,Plaquemine (La.),,1906-12-29,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,"LeBlanc declines to write a paper on ""The preparation of our lands for cane planting"" for the upcoming Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"American Protective Tariff League circular 235, 1906 December 29",,"Dykers, Reginald.",American Protective Tariff League.,New York (N.Y.),,1906-12-29,,Louisiana--Commerce--Congresses.,,Louisiana Sugar Planters' Association.,"American Protective Tariff League announces ""The National Convention for the Extension of the Foreign Commerce of the United States"" to be held in Washington (D.C.).","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. J. Comeau to Reginald Dykers, 1907 January 1","Comeau, R. J.","Dykers, Reginald.",,Plaquemine (La.),,1907-01-01,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,"Comeau declines to write a paper on ""The preparation of our lands for cane planting"" for the upcoming Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Wibray J. Thompson to Reginald Dykers, 1907 January 1","Thompson, Wibray J.","Dykers, Reginald.",,Louisville (Ky.),,1907-01-01,,,,Louisiana Sugar Planters' Association--Elections.,Thompson requests that his name be removed from the election roster for the Association's executive committee.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from J. E. Mimson to Reginald Dykers, 1907 January 1","Mimson, J. E.","Dykers, Reginald.",,Patterson (La.),,1907-01-01,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.",,,Louisiana Sugar Planters' Association.,"Mimson provides a paper on ""The preparation of our lands for cane planting"" for the upcoming Association meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from John T Moore Planting Co. Ltd. to Reginald Dykers, 1907 January 2",,"Dykers, Reginald.",John T. Moore Planting Company.,Schriever (La.),,1907-01-02,,,,Louisiana Sugar Planters' Association.,John T. Moore Planting Co. Ltd. refers the Association to a Dr. P. A. Moore in New Orleans (La.) for the information they seek.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from National Confectioners' Association to Reginald Dykers, 1907 January 03",,"Dykers, Reginald.",National Confectioners' Association of the United States.,Saint Louis (Mo.),,1907-01-03,Food law and legislation--United States--Congresses.,,,Louisiana Sugar Planters' Association.,The National Confectioners' Association invites the Association to join other national associations at a conference on creating uniform state pure food laws.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from R. E. Blouin to Reginald Dykers, 1907 January 3","Blouin, R. E.","Dykers, Reginald.",,New Orleans (La.),,1907-01-03,,,,Louisiana Sugar Planters' Association.,Blouin apologizes for missing the latest Association meeting due to illness.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Charles A. Bruslé to Reginald Dykers, 1907 January 5","Bruslé, Charles A.","Dykers, Reginald.",,Plaquemine (La.),,1907-01-05,,,,Louisiana Sugar Planters' Association--Membership.,Bruslé remits his Association dues.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Reginald Dykers to Wibray J. Thompson, 1907 January 3","Dykers, Reginald.","Thompson, Wibray J.",,New Orleans (La.),,1907-01-03,,,,Louisiana Sugar Planters' Association--Elections.,Dykers writes to Thompson hoping he will reconsider leaving the Association. Thompson replies on and returns the original letter.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 January 9","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-01-09,,,,Louisiana Sugar Planters' Association--Finances.,"Henry McCall, president of the Association, writes Dykers that he will miss the next Association meeting and advised against moving the Association banking account from the Whitney bank.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from to Reginald Dykers,","Munson, J. E.","Dykers, Reginald.",,Patterson (La.),,1907-01-06,,,,Louisiana Sugar Planters' Association--Membership.,Munson remits his Association dues.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Planters Co-operative Sugar Refinery proposal letter, 1907 January 7","Pesson, A. O.","Dykers, Reginald.",,New Orleans (La.),,1907-01-07,Sugar--Manufacture and refining--Louisiana.,,,Louisiana Sugar Planters' Association.,Pesson writes the Association of an effort to establish a Planters Co-operative Sugar Refinery.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from M. B. Trezevant to Reginald Dykers, 1907 January 7","Trezevant, M. B.","Dykers, Reginald.",,New Orleans (La.),,1907-01-07,,,,Louisiana Sugar Planters' Association--Finances.; New Orleans Progressive Union--Fees.,"Trezevant, secretary, New Orleans Progressive Union, sends a bill to the Association for room rental fees.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from James H. Hall Plow Company, Inc. to Reginald Dykers, 1907 January 10",,"Dykers, Reginald.","James H. Hall Plow Company, Inc.",Maysville (Ky.),,1907-01-10,,,,Louisiana Sugar Planters' Association--Membership.,"The James H. Hall Plow Company, Inc. remits their Association dues.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from McCall Brothers Planting and Manufacturing Company, Ltd. to Reginald Dykers, 1907 January 12",,"Dykers, Reginald.",McCall Brothers Planting and Manufacturing Company.,McCall (La.),,1907-01-12,,,,Louisiana Sugar Planters' Association--Membership.,"McCall Brothers Planting and Manufacturing Company, Ltd. remits their Association dues.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 January 15","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-01-15,Food law and legislation--United States--Congresses.,,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, asks Dykers to advise the National Confectioners' Association it is too late to send a representative to the conference on creating uniform state pure food laws. McCall also relates receiving a telephone call from the Molasses Refiners Association and asks Dykers to contact the ""Sugar Exchange people"" to learn if they will share expenses for any delegation that may attend the proposed state pure food conference.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 January 15","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-01-15,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.; Immigrants--Louisiana--New Orleans.; Spaniards--United States.",,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, suggests the use of fertilizers on cane crops as a topic for the next meeting and reminds Dykers that the McCall Brothers are looking for ""Spanish immigrants if available.""","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 January 16","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-01-16,,,,Louisiana Sugar Planters' Association.; National Molasses Refiners Association.; Sugar Exchange.,"Henry McCall, president of the Association, asks Dykers to find an Association member to join a committee of three to go to Washington (D.C.) to ""look after the Molasses interests as affected by the Pure Food Law.""","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from W. L. Goldsmith to Reginald Dykers, 1907 January 23","Goldsmith, W. L.","Dykers, Reginald.",,New Orleans (La.),,1907-01-23,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,,Louisiana Sugar Planters' Association.,"Goldsmith, manager, New Orleans Acid and Fertilizer Company, declines to write a paper the use of fertilizers on cane crops for the Association.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Belle Alliance Company to Reginald Dykers,",,"Dykers, Reginald.",Belle Alliance Company.,Belle Alliance (La.),,1907-01-15,,,,Louisiana Sugar Planters' Association--Membership.,The Belle Alliance Company remits their Association dues.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from National Confectioners' Association to Reginald Dykers, 1907 January 24",,"Dykers, Reginald.",National Confectioners' Association of the United States.,Saint Louis (Mo.),,1907-01-24,Food law and legislation--United States--Congresses.,,"Price, V. L.",Louisiana Sugar Planters' Association.,"Price, chairman, executive committee, National Confectioners' Association, informs Dykers a report of the recent meeting is forthcoming.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 January 21","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-01-21,,,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, returns a letter to Dykers and suggests he not share it with the Association.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Atlantic Coast Line Railroad Company circular D-2133, 1907 January 28",,"Dykers, Reginald.",Atlantic Coast Line Railroad Company.,Wilmington (N.C.),,1907-01-28,Cowpea--Transportation.; Railroads--Freight.,,,Louisiana Sugar Planters' Association.,The Atlantic Coast Line Railroad Company circular addresses a cow peas shipping issue.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Virginia-Carolina Chemical Co. to Reginald Dykers, 1907 January 28",,"Dykers, Reginald.",Virginia-Carolina Chemical Co.,Richmond (Va.),,1907-01-28,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,"Smith, J. Rice.",Louisiana Sugar Planters' Association.,The Virginia-Carolina Chemical Co. accept the Association's invitation to write a paper on the use of fertilizers on cane crops.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from the Louisiana State Board of Health to Henry McCall, 1907 January 29",,"McCall, Henry.",Louisiana. Board of Health,New Orleans (La.),,1907-01-29,,,"Ingram, W. S.",Louisiana Sugar Planters' Association.,"The Louisiana Board of Health sets an appointment for McCall, Stubbs, and Blouin to meet with Dr. C. H. Irion, president of the Board.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"American Protective Tariff League Resolution, 1907 January 24",,"Dykers, Reginald.",American Protective Tariff League.,New York (N.Y.),,1907-01-24,Tariff--Law and legislation.,,,Louisiana Sugar Planters' Association.,The American Protective Tariff League circulates a resolution regarding conditional support for a Dual Tariff.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Louisiana Sugar Planters' Association meeting notes, 1907 January 24",,,,New Orleans (La.),,1907-01-24,,,,Louisiana Sugar Planters' Association.,These are notes taken at the Association's January meeting.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from Henry McCall to Reginald Dykers, 1907 January 24","McCall, Henry.","Dykers, Reginald.",,New Orleans (La.),,1907-01-24,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,,Louisiana Sugar Planters' Association.,"Henry McCall, president of the Association, declines to write a paper on the use of fertilizers on cane crops. He also comments on the inevitability of funding for the Pure Food Law.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from  J. T. Crawley to Reginald Dykers, 1907 January 28","Crawley, J. T. (Josiah Thomas), 1863- ","Dykers, Reginald.",,Santiago de las Vegas (Cuba),,1907-01-28,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,,Louisiana Sugar Planters' Association.,Crawley declines to write a paper on the use of fertilizers on cane crops.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Seaboard Air Line Railway, Circular M, No. 1561, 1907 February 2",,"Dykers, Reginald.",Seaboard Air Line Railway.,Norfolk (Va.),,1907-02-02,Cowpea--Transportation.; Railroads--Freight--Defects.,,"Capps, Charles R.",Louisiana Sugar Planters' Association.,"Seaboard Air Line Railway, Circular M, No. 1561, addresses problems caused by substandard sacks used to ship cowpeas.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from F. B. Carpenter to Reginald Dykers, 1907 February 11","Carpenter, F. B.","Dykers, Reginald.",,Richmond (Va.),,1907-02-11,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,,Louisiana Sugar Planters' Association.,"Carpenter, chief chemist, Virginia-Carolina Chemical Company, submits a paper on the use of fertilizers on cane crops and regrets he will not be able to attend the Association's meeting.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Su",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"National Confectioners' Association letter, 1907 February 9",,"Dykers, Reginald.",National Confectioners' Association of the United States.,,,1907-02-09,Food law and legislation--United States--Congresses.,,,Louisiana Sugar Planters' Association.,The National Confectioners' Association writes to build support to fight Pure Food laws and invites the Association to a conference of like minded businessmen.,"The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from J. Rice Smith to Reginald Dykers, 1907 February 12","Smith, J. Rice.","Dykers, Reginald.",,Richmond (Va.),,1907-02-12,"Speeches, addresses, etc., American--Louisiana--New Orleans.; Sugar growing--Louisiana.; Fertilizers--Application--Louisiana.",,,Louisiana Sugar Planters' Association.,"Smith, manager, Virginia-Carolina Chemical Company, recognizes Carpenter's paper to the Association and offers to send a representative from the Memphis (Tenn.) office, if he can get away.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
"Letter from John B. Ferguson to Reginald Dykers, 1907 February 14","Ferguson, John B.","Dykers, Reginald.",,New Orleans (La.),,1907-02-14,,,,Louisiana Sugar Planters' Association--Membership.,"Ferguson, cashier, Whitney-Central National Bank, does not renew membership for James T. Hayden, former president of the Bank, and requests that Hayden's membership expire with his current dues in April.","The Louisiana Sugar Planters' Association was founded in 1877 by a group of prominent planters.  Based in New Orleans, the group was largely responsible for setting in motion the modernization of Louisiana's sugar industry.  It merged with the American Sugar Cane League.",Reginald Dykers was secretary of the Louisiana Sugar Planters' Association.,LSU Libraries. Special Collections|uri=http://id.loc.gov/authorities/names/no2015036095
